"EmpID","Time","User","EventId","Type"
"@{Description=IS-230}","2/19/2019 4:03:25 AM","m.usman","4800","System was Locked"
"@{Description=IS-230}","2/19/2019 3:54:36 AM","m.usman","4801","System was UnLock"
"@{Description=IS-230}","2/19/2019 3:42:02 AM","m.usman","4800","System was Locked"
"@{Description=IS-261}","2/19/2019 3:38:37 AM","waleed.basit","4800","System was Locked"
"@{Description=IS-261}","2/19/2019 3:27:35 AM","waleed.basit","4801","System was UnLock"
"@{Description=IS-230}","2/19/2019 2:08:44 AM","m.usman","4801","System was UnLock"
"@{Description=IS-230}","2/19/2019 2:07:40 AM","m.usman","4800","System was Locked"
"@{Description=IS-230}","2/19/2019 1:52:17 AM","m.usman","4801","System was UnLock"
"@{Description=IS-230}","2/19/2019 1:45:35 AM","m.usman","4800","System was Locked"
"@{Description=IS-315}","2/19/2019 1:27:46 AM","javed.iqbal","4800","System was Locked"
"@{Description=IS-315}","2/19/2019 1:27:45 AM",,"4779","Other logon/logoff Events - Possible RDP login"
"@{Description=IS-315}","2/19/2019 1:23:50 AM","javed.iqbal","4801","System was UnLock"
"@{Description=IS-230}","2/19/2019 1:17:47 AM","m.usman","4801","System was UnLock"
"@{Description=IS-230}","2/19/2019 1:11:59 AM","m.usman","4800","System was Locked"
"@{Description=IS-230}","2/19/2019 12:13:49 AM","m.usman","4801","System was UnLock"
"@{Description=IS-230}","2/19/2019 12:11:49 AM","m.usman","4800","System was Locked"
"@{Description=IS-315}","2/19/2019 12:04:25 AM","javed.iqbal","4800","System was Locked"
"@{Description=IS-315}","2/19/2019 12:04:25 AM",,"4779","Other logon/logoff Events - Possible RDP login"
"@{Description=IS-315}","2/19/2019 12:01:23 AM","javed.iqbal","4801","System was UnLock"
"@{Description=IS-230}","2/18/2019 11:54:01 PM","m.usman","4801","System was UnLock"
"@{Description=IS-315}","2/18/2019 11:53:45 PM","javed.iqbal","4800","System was Locked"
"@{Description=IS-230}","2/18/2019 11:48:05 PM","m.usman","4800","System was Locked"
"@{Description=IS-181}","2/18/2019 11:42:03 PM","khurram.shahzad","4800","System was Locked"
"@{Description=IS-315}","2/18/2019 11:40:12 PM","javed.iqbal","4801","System was UnLock"
"@{Description=IS-315}","2/18/2019 11:40:09 PM",,"4779","Other logon/logoff Events - Possible RDP login"
"@{Description=IS-230}","2/18/2019 11:31:14 PM","m.usman","4801","System was UnLock"
"@{Description=IS-230}","2/18/2019 11:17:53 PM","m.usman","4800","System was Locked"
"@{Description=IS-230}","2/18/2019 10:55:55 PM","m.usman","4801","System was UnLock"
"@{Description=IS-230}","2/18/2019 10:46:50 PM","m.usman","4800","System was Locked"
"@{Description=IS-005}","2/18/2019 10:32:21 PM","NINEALPHA\Ehsan.Ali","7002","Logoff"
"@{Description=IS-230}","2/18/2019 10:30:56 PM","m.usman","4801","System was UnLock"
"@{Description=IS-230}","2/18/2019 10:10:54 PM","m.usman","4800","System was Locked"
"@{Description=IS-181}","2/18/2019 9:26:01 PM","khurram.shahzad","4801","System was UnLock"
"@{Description=IS-230}","2/18/2019 9:23:04 PM","m.usman","4801","System was UnLock"
"@{Description=IS-230}","2/18/2019 9:17:01 PM","m.usman","4800","System was Locked"
"@{Description=IS-181}","2/18/2019 9:16:14 PM","khurram.shahzad","4800","System was Locked"
